id	source_verse	text	skip_space_after	exclude	id_range_end	source_verse_range_end
41007033018	41007033	плюнув	y			
41007033019	41007033	,		y		
41007033020	41007033	коснулся				
41007033021	41007033	языка				
41007033022	41007033	его	y			
41007033023	41007033	;		y		
41007034001	41007034	и	y			
41007034002	41007034	,		y		
41007034003	41007034	воззрев				
41007034004	41007034	на				
41007034005	41007034	небо	y			
41007034006	41007034	,		y		
41007034007	41007034	вздохнул				
41007034008	41007034	и				
41007034009	41007034	сказал				
41007034010	41007034	ему	y			
41007034011	41007034	:		y		
41007034012	41007034	«	y	y		
41007034013	41007034	еффафа	y			
41007034014	41007034	»		y		
41007034015	41007034	(	y	y		
41007034016	41007034	то				
41007034017	41007034	есть	y			
41007034018	41007034	:		y		
41007034019	41007034	«	y	y		
41007034020	41007034	отверзись	y			
41007034021	41007034	»	y	y		
41007034022	41007034	)	y	y		
41007034023	41007034	.		y		
41007035001	41007035	И				
41007035002	41007035	тотчас				
41007035003	41007035	отверзся				
41007035004	41007035	у				
41007035005	41007035	него				
41007035006	41007035	слух				
41007035007	41007035	и				
41007035008	41007035	разрешились				
41007035009	41007035	узы				
41007035010	41007035	его				
41007035011	41007035	языка	y			
41007035012	41007035	,		y		
41007035013	41007035	и				
41007035014	41007035	стал				
41007035015	41007035	говорить				
41007035016	41007035	чисто	y			
41007035017	41007035	.		y		
41007036001	41007036	И				
41007036002	41007036	повелел				
41007036003	41007036	им				
41007036004	41007036	не				
41007036005	41007036	сказывать				
41007036006	41007036	никому	y			
41007036007	41007036	.		y		
41007036008	41007036	Но				
41007036009	41007036	сколько				
41007036010	41007036	Он				
41007036011	41007036	ни				
41007036012	41007036	запрещал				
41007036013	41007036	им	y			
41007036014	41007036	,		y		
41007036015	41007036	они				
41007036016	41007036	еще				
41007036017	41007036	более				
41007036018	41007036	разглашали	y			
41007036019	41007036	.		y		
41007037001	41007037	И				
41007037002	41007037	чрезвычайно				
41007037003	41007037	дивились	y			
41007037004	41007037	,		y		
41007037005	41007037	и				
41007037006	41007037	говорили	y			
41007037007	41007037	:		y		
41007037008	41007037	все				
41007037009	41007037	хорошо				
41007037010	41007037	делает	y			
41007037011	41007037	,		y		
41007037012	41007037	–		y		
41007037013	41007037	и				
41007037014	41007037	глухих				
41007037015	41007037	делает				
41007037016	41007037	слышащими	y			
41007037017	41007037	,		y		
41007037018	41007037	и				
41007037019	41007037	немых				
41007037020	41007037	–		y		
41007037021	41007037	говорящими	y			
41007037022	41007037	.		y		
41008001001	41008001	В				
41008001002	41008001	те				
41008001003	41008001	дни	y			
41008001004	41008001	,		y		
41008001005	41008001	когда				
41008001006	41008001	собралось				
41008001007	41008001	весьма				
41008001008	41008001	много				
41008001009	41008001	народа				
41008001010	41008001	и				
41008001011	41008001	нечего				
41008001012	41008001	было				
41008001013	41008001	им				
41008001014	41008001	есть	y			
41008001015	41008001	,		y		
41008001016	41008001	Иисус	y			
41008001017	41008001	,		y		
41008001018	41008001	призвав				
41008001019	41008001	учеников				
41008001020	41008001	Своих	y			
41008001021	41008001	,		y		
41008001022	41008001	сказал				
41008001023	41008001	им	y			
41008001024	41008001	:		y		
41008002001	41008002	жаль				
41008002002	41008002	Мне				
41008002003	41008002	народа	y			
41008002004	41008002	,		y		
41008002005	41008002	что				
41008002006	41008002	уже				
41008002007	41008002	три				
41008002008	41008002	дня				
41008002009	41008002	находятся				
41008002010	41008002	при				
41008002011	41008002	Мне	y			
41008002012	41008002	,		y		
41008002013	41008002	и				
41008002014	41008002	нечего				
41008002015	41008002	им				
41008002016	41008002	есть	y			
41008002017	41008002	.		y		
41008003001	41008003	Если				
41008003002	41008003	неевшими				
41008003003	41008003	отпущу				
41008003004	41008003	их				
41008003005	41008003	в				
41008003006	41008003	домы				
41008003007	41008003	их	y			
41008003008	41008003	,		y		
41008003009	41008003	ослабеют				
41008003010	41008003	в				
41008003011	41008003	дороге	y			
41008003012	41008003	,		y		
41008003013	41008003	ибо				
41008003014	41008003	некоторые				
41008003015	41008003	из				
41008003016	41008003	них				
41008003017	41008003	пришли				
41008003018	41008003	издалека	y			
41008003019	41008003	.		y		
41008004001	41008004	Ученики				
41008004002	41008004	Его				
41008004003	41008004	отвечали				
41008004004	41008004	Ему	y			
41008004005	41008004	:		y		
41008004006	41008004	откуда				
41008004007	41008004	мог				
41008004008	41008004	бы				
41008004009	41008004	кто				
41008004010	41008004	взять				
41008004011	41008004	здесь				
41008004012	41008004	в				
41008004013	41008004	пустыне				
41008004014	41008004	хлебов	y			
41008004015	41008004	,		y		
41008004016	41008004	чтобы				
41008004017	41008004	накормить				
41008004018	41008004	их	y			
41008004019	41008004	?		y		
41008005001	41008005	И				
41008005002	41008005	спросил				
41008005003	41008005	их	y			
41008005004	41008005	:		y		
41008005005	41008005	сколько				
41008005006	41008005	у				
41008005007	41008005	вас				
41008005008	41008005	хлебов	y			
41008005009	41008005	?		y		
41008005010	41008005	Они				
41008005011	41008005	сказали	y			
41008005012	41008005	:		y		
41008005013	41008005	семь	y			
41008005014	41008005	.		y		
41008006001	41008006	Тогда				
41008006002	41008006	велел				
41008006003	41008006	народу				
41008006004	41008006	возлечь				
41008006005	41008006	на				
41008006006	41008006	землю	y			
41008006007	41008006	;		y		
41008006008	41008006	и	y			
41008006009	41008006	,		y		
41008006010	41008006	взяв				
41008006011	41008006	семь				
41008006012	41008006	хлебов				
41008006013	41008006	и				
41008006014	41008006	воздав				
41008006015	41008006	благодарение	y			
41008006016	41008006	,		y		
41008006017	41008006	преломил				
41008006018	41008006	и				
41008006019	41008006	дал				
41008006020	41008006	ученикам				
41008006021	41008006	Своим	y			
41008006022	41008006	,		y		
41008006023	41008006	чтобы				
41008006024	41008006	они				
41008006025	41008006	раздали	y			
41008006026	41008006	;		y		
41008006027	41008006	и				
41008006028	41008006	они				
41008006029	41008006	раздали				
41008006030	41008006	народу	y			
41008006031	41008006	.		y		
41008007001	41008007	Было				
41008007002	41008007	у				
41008007003	41008007	них				
41008007004	41008007	и				
41008007005	41008007	немного				
41008007006	41008007	рыбок	y			
41008007007	41008007	:		y		
41008007008	41008007	благословив	y			
41008007009	41008007	,		y		
41008007010	41008007	Он				
41008007011	41008007	велел				
41008007012	41008007	раздать				
41008007013	41008007	и				
41008007014	41008007	их	y			
41008007015	41008007	.		y		
41008008001	41008008	И				
41008008002	41008008	ели	y			
41008008003	41008008	,		y		
41008008004	41008008	и				
41008008005	41008008	насытились	y			
41008008006	41008008	;		y		
41008008007	41008008	и				
41008008008	41008008	набрали				
41008008009	41008008	оставшихся				
41008008010	41008008	кусков				
41008008011	41008008	семь				
41008008012	41008008	корзин	y			
41008008013	41008008	.		y		
41008009001	41008009	Евших				
41008009002	41008009	же				
41008009003	41008009	было				
41008009004	41008009	около				
41008009005	41008009	четырех				
41008009006	41008009	тысяч	y			
41008009007	41008009	.		y		
41008009008	41008009	И				
41008009009	41008009	отпустил				
41008009010	41008009	их	y			
41008009011	41008009	.		y		
41008010001	41008010	И	y			
41008010002	41008010	,		y		
41008010003	41008010	тотчас				
41008010004	41008010	войдя				
41008010005	41008010	в				
41008010006	41008010	лодку				
41008010007	41008010	с				
41008010008	41008010	учениками				
41008010009	41008010	Своими	y			
41008010010	41008010	,		y		
41008010011	41008010	прибыл				
41008010012	41008010	в				
41008010013	41008010	пределы				
41008010014	41008010	Далмануфские	y			
41008010015	41008010	.		y		
41008011001	41008011	Вышли				
41008011002	41008011	фарисеи	y			
41008011003	41008011	,		y		
41008011004	41008011	начали				
41008011005	41008011	с				
41008011006	41008011	Ним				
41008011007	41008011	спорить				
41008011008	41008011	и				
41008011009	41008011	требовали				
41008011010	41008011	от				
41008011011	41008011	Него				
41008011012	41008011	знамения				
41008011013	41008011	с				
41008011014	41008011	неба	y			
41008011015	41008011	,		y		
41008011016	41008011	искушая				
41008011017	41008011	Его	y			
41008011018	41008011	.		y		
41008012001	41008012	И				
41008012002	41008012	Он	y			
41008012003	41008012	,		y		
41008012004	41008012	глубоко				
41008012005	41008012	вздохнув	y			
41008012006	41008012	,		y		
41008012007	41008012	сказал	y			
41008012008	41008012	:		y		
41008012009	41008012	для				
41008012010	41008012	чего				
41008012011	41008012	род				
41008012012	41008012	сей				
41008012013	41008012	требует				
41008012014	41008012	знамения	y			
41008012015	41008012	?		y		
41008012016	41008012	Истинно				
41008012017	41008012	говорю				
41008012018	41008012	вам	y			
41008012019	41008012	,		y		
41008012020	41008012	не				
41008012021	41008012	дастся				
41008012022	41008012	роду				
41008012023	41008012	сему				
41008012024	41008012	знамение	y			
41008012025	41008012	.		y		
41008013001	41008013	И	y			
41008013002	41008013	,		y		
41008013003	41008013	оставив				
41008013004	41008013	их	y			
41008013005	41008013	,		y		
41008013006	41008013	опять				
41008013007	41008013	вошел				
41008013008	41008013	в				
41008013009	41008013	лодку				
41008013010	41008013	и				
41008013011	41008013	отправился				
41008013012	41008013	на				
41008013013	41008013	ту				
41008013014	41008013	сторону	y			
41008013015	41008013	.		y		
41008014001	41008014	При				
